,Asuminen,Palvelut,t
2022-04-29 21:00:00,682.764538862436,1277.2949841369834,-1960.0595229994194
2022-04-29 22:00:00,599.9578556594403,1142.6403924357955,-1742.5982480952357
2022-04-29 23:00:00,440.59405024990144,1138.7931183871901,-1579.3871686370917
2022-04-30 00:00:00,338.8373385258823,970.890658358062,-1309.7279968839443
2022-04-30 01:00:00,358.6855508244695,1017.5680938560457,-1376.2536446805152
2022-04-30 02:00:00,362.9387391741668,1082.9165035532228,-1445.8552427273896
2022-04-30 03:00:00,388.45786927235037,1182.4950326155883,-1570.9529018879387
2022-04-30 04:00:00,486.2812013153875,1443.8886714042972,-1930.1698727196847
2022-04-30 05:00:00,713.1179132992416,1733.2887714917965,-2446.406684791038
2022-04-30 06:00:00,701.776077700049,1720.841455359001,-2422.61753305905
2022-04-30 07:00:00,683.3455948513608,1671.052190827818,-2354.397785679179
2022-04-30 08:00:00,683.3455948513608,1565.2500036990548,-2248.5955985504156
2022-04-30 09:00:00,669.1683003523699,1499.9015940018778,-2169.0698943542475
2022-04-30 10:00:00,650.7378175036819,1453.2241585038942,-2103.961976007576
2022-04-30 11:00:00,632.3073346549937,1338.086484275534,-1970.3938189305277
2022-04-30 12:00:00,626.6364168553974,1257.1789294123623,-1883.8153462677597
2022-04-30 13:00:00,626.6364168553974,1235.3961261799698,-1862.0325430353673
2022-04-30 14:00:00,629.4718757551956,1244.7316132795668,-1874.2034890347622
2022-04-30 15:00:00,636.5605230046909,1285.1853907111526,-1921.7459137158435
2022-04-30 16:00:00,662.0796531028745,1316.3036810431415,-1978.383334146016
2022-04-30 17:00:00,684.76332430126,1310.0800229767437,-1994.8433472780039
2022-04-30 18:00:00,698.9406188002507,1269.626245545158,-1968.5668643454087
2022-04-30 19:00:00,696.1051599004526,1232.2842971467712,-1928.389457047224
2022-04-30 20:00:00,680.5101359515627,1229.172468113572,-1909.6826040651347
2022-04-30 21:00:00,619.5477696059019,1086.028332586422,-1705.576102192324
2022-04-30 22:00:00,544.40810876125,983.3379744908577,-1527.7460832521078
2022-04-30 23:00:00,399.7997048715431,995.7852906236533,-1395.5849954951964
2022-05-01 00:00:00,309.89893055065113,949.1236701905896,-1259.0226007412407
2022-05-01 01:00:00,328.05200598039636,935.165969158375,-1263.2179751387714
2022-05-01 02:00:00,331.9419507153418,1063.5768186547489,-1395.5187693700907
2022-05-01 03:00:00,355.2816191250143,1289.6915753766243,-1644.9731945016385
2022-05-01 04:00:00,444.75034802875865,1532.5555733371575,-1977.3059213659162
2022-05-01 05:00:00,652.2140672258473,1359.4800805376974,-2011.6941477635446
2022-05-01 06:00:00,641.8408812659928,1342.7308392990396,-1984.5717205650326
2022-05-01 07:00:00,624.9844540812295,1323.1900578539392,-1948.1745119351685
2022-05-01 08:00:00,624.9844540812295,1258.9846331057524,-1883.969087186982
2022-05-01 09:00:00,612.0179716314113,1200.3622887704512,-1812.3802604018624
2022-05-01 10:00:00,595.161544446648,1183.6130475317939,-1778.774591978442
2022-05-01 11:00:00,578.3051172618846,1122.19916299005,-1700.5042802519345
2022-05-01 12:00:00,573.1185242819573,1091.492220719178,-1664.6107450011355
2022-05-01 13:00:00,573.1185242819573,1119.407622783607,-1692.5261470655641
2022-05-01 14:00:00,575.7118207719209,1144.5314846415931,-1720.243305413514
2022-05-01 15:00:00,582.1950619968298,1127.7822434029356,-1709.9773053997656
2022-05-01 16:00:00,605.5347304065023,1203.1538289768944,-1808.6885593833968
2022-05-01 17:00:00,626.2811023262113,1217.111530009109,-1843.3926323353203
2022-05-01 18:00:00,639.2475847760293,1191.9876681511228,-1831.235252927152
2022-05-01 19:00:00,636.6542882860657,1191.9876681511228,-1828.6419564371886
2022-05-01 20:00:00,622.3911575912658,1158.4891856738077,-1780.8803432650734
2022-05-01 21:00:00,566.6352830570484,1016.1206351452194,-1582.7559182022678
2022-05-01 22:00:00,497.9129260730126,974.2475320485757,-1472.1604581215884
2022-05-01 23:00:00,365.65480508486866,918.4167279197175,-1284.0715330045862
2022-05-02 00:00:00,260.0600555077452,783.6893281412821,-1043.7493836490273
2022-05-02 01:00:00,285.95348094791024,811.5876537385446,-1097.5411346864548
2022-05-02 02:00:00,266.8148621443099,890.210207694466,-1157.0250698387758
2022-05-02 03:00:00,287.0792820540044,1022.0932014269797,-1309.172483480984
2022-05-02 04:00:00,390.6529838146649,1179.3383093388227,-1569.9912931534875
2022-05-02 05:00:00,583.1649729567619,1361.945531429995,-1945.110504386757
2022-05-02 06:00:00,592.171381805515,1443.1042968038494,-2035.2756786093644
2022-05-02 07:00:00,567.403757471444,1407.5973369527883,-1975.0010944242322
2022-05-02 08:00:00,552.7683430922202,1316.293725907202,-1869.0620689994223
2022-05-02 09:00:00,520.1201110154904,1235.1349605333476,-1755.2550715488378
2022-05-02 10:00:00,500.98149221189004,1133.6865038160295,-1634.6679960279196
2022-05-02 11:00:00,486.3460778326663,1098.1795439649682,-1584.5256217976344
2022-05-02 12:00:00,477.3396689839132,1039.8466813525104,-1517.1863503364236
2022-05-02 13:00:00,470.5848623473484,1022.0932014269797,-1492.6780637743282
2022-05-02 14:00:00,470.5848623473484,1011.9483557552477,-1482.533218102596
2022-05-02 15:00:00,484.09447562047797,1042.382892770443,-1526.4773683909211
2022-05-02 16:00:00,512.2395032728314,1047.4553156063091,-1559.6948188791405
2022-05-02 17:00:00,539.2587298190906,1072.8174297856385,-1612.0761596047291
2022-05-02 18:00:00,561.7747519409733,1067.7450069497727,-1629.5197588907458
2022-05-02 19:00:00,577.5359674262912,1057.600161278041,-1635.1361287043324
2022-05-02 20:00:00,570.7811607897264,989.1224529938512,-1559.9036137835776
2022-05-02 21:00:00,518.9943099093962,854.7032478434047,-1373.697557752801
2022-05-02 22:00:00,446.9430391193716,748.1823682902208,-1195.1254074095923
2022-05-02 23:00:00,333.237127403864,720.2840426929583,-1053.5211700968223
2022-05-03 00:00:00,302.67374998249676,939.6209659608924,-1242.294715943389
2022-05-03 01:00:00,320.40359307770575,966.2979019029997,-1286.7014949807053
2022-05-03 02:00:00,324.2028451695363,1034.4722937550519,-1358.6751389245883
2022-05-03 03:00:00,346.99835772051927,1129.3236215492116,-1476.321979269731
2022-05-03 04:00:00,434.38115583262083,1363.4878370410427,-1797.8689928736635
2022-05-03 05:00:00,637.007934063581,1565.0469086036317,-2202.0548426672126
2022-05-03 06:00:00,626.876595152033,1639.1495084428188,-2266.026103594852
2022-05-03 07:00:00,610.4131694207675,1603.5802605200088,-2213.9934299407764
2022-05-03 08:00:00,610.4131694207675,1532.4417646743893,-2142.8549340951568
2022-05-03 09:00:00,597.7489957813325,1452.4109568480671,-2050.1599526293994
2022-05-03 10:00:00,581.285570050067,1366.4519410346102,-1947.7375110846772
2022-05-03 11:00:00,564.8221443188015,1304.2057571696928,-1869.0279014884943
2022-05-03 12:00:00,559.7564748630275,1268.6365092468832,-1828.3929841099107
2022-05-03 13:00:00,559.7564748630275,1247.8877812919106,-1807.6442561549381
2022-05-03 14:00:00,562.2893095909145,1256.7800932726132,-1819.0694028635276
2022-05-03 15:00:00,568.621396410632,1268.6365092468832,-1837.257905657515
2022-05-03 16:00:00,591.4169089616149,1253.8159892790457,-1845.2328982406607
2022-05-03 17:00:00,611.6795867847111,1224.174949343371,-1835.8545361280821
2022-05-03 18:00:00,624.3437604241459,1197.4980134012635,-1821.8417738254093
2022-05-03 19:00:00,621.810925696259,1182.677493433426,-1804.488419129685
2022-05-03 20:00:00,607.8803346928805,1105.6107896006715,-1713.491124293552
2022-05-03 21:00:00,553.42438804331,969.2620058965673,-1522.6863939398772
2022-05-03 22:00:00,486.30426775430436,883.3029900831101,-1369.6072578374144
2022-05-03 23:00:00,357.1296966320673,889.2311980702451,-1246.3608947023124
2022-05-04 00:00:00,319.8249058109629,1001.519806001293,-1321.3447118122558
2022-05-04 01:00:00,338.5594191220653,1029.9541222600049,-1368.5135413820701
2022-05-04 02:00:00,342.5739576887301,1102.6195971433795,-1445.1935548321096
2022-05-04 03:00:00,366.6611890887189,1203.7193882854658,-1570.3805773741847
2022-05-04 04:00:00,458.9955761220094,1453.3094976674915,-1912.305073789501
2022-05-04 05:00:00,673.1042996774657,1668.1465538444252,-2341.250853521891
2022-05-04 06:00:00,662.398863499693,1747.13076567418,-2409.529629173873
2022-05-04 07:00:00,645.0025297108122,1709.2183439958976,-2354.22087370671
2022-05-04 08:00:00,645.0025297108122,1633.3935006393328,-2278.396030350145
2022-05-04 09:00:00,631.6207344885961,1548.0905518631978,-2179.711286351794
2022-05-04 10:00:00,614.2244006997154,1456.468866140682,-2070.6932668403974
2022-05-04 11:00:00,596.8280669108345,1390.1221282036877,-1986.950195114522
2022-05-04 12:00:00,591.475348821948,1352.2097065254052,-1943.6850553473532
2022-05-04 13:00:00,591.475348821948,1330.0941272130738,-1921.5694760350218
2022-05-04 14:00:00,594.1517078663912,1339.5722326326443,-1933.7239404990355
2022-05-04 15:00:00,600.8426054774993,1352.2097065254052,-1953.0523120029045
2022-05-04 16:00:00,624.929836877488,1336.412864159454,-1961.3427010369421
2022-05-04 17:00:00,646.3407092330337,1304.8191794275524,-1951.1598886605861
2022-05-04 18:00:00,659.7225044552497,1276.3848631688404,-1936.10736762409
2022-05-04 19:00:00,657.0461454108065,1260.5880208028893,-1917.6341662136958
2022-05-04 20:00:00,642.3261706663689,1178.4444404999442,-1820.770611166313
2022-05-04 21:00:00,584.7844512108401,1033.113490733195,-1617.8979419440352
2022-05-04 22:00:00,513.860936533095,941.4918050106793,-1455.3527415437743
2022-05-04 23:00:00,377.3666252664917,947.8105419570597,-1325.1771672235514
2022-05-05 00:00:00,268.6895814345399,802.2648901275794,-1070.9544715621194
2022-05-05 01:00:00,295.442223741875,834.0377570633252,-1129.4799808052003
2022-05-05 02:00:00,275.66853160167074,913.4699244026895,-1189.1384560043603
2022-05-05 03:00:00,296.6053821030635,1051.1523477909209,-1347.7577298939843
2022-05-05 04:00:00,403.6159513324041,1225.9031159375222,-1629.5190672699264
2022-05-05 05:00:00,602.5160310956348,1437.7222288424937,-2040.2382599381285
2022-05-05 06:00:00,611.8212979851428,1522.4498740044826,-2134.271171989625
2022-05-05 07:00:00,586.231814038996,1538.336307472355,-2124.568121511351
2022-05-05 08:00:00,571.1107553435457,1405.949361906748,-1977.0601172502938
2022-05-05 09:00:00,537.3791628690798,1305.3352832768865,-1842.7144461459661
2022-05-05 10:00:00,517.6054707288755,1217.9598992035858,-1735.5653699324612
2022-05-05 11:00:00,502.48441203342526,1159.7096431547186,-1662.194055188144
2022-05-05 12:00:00,493.1791451439174,1117.3458205737245,-1610.5249657176419
2022-05-05 13:00:00,486.20019497678646,1101.4593871058514,-1587.6595820826378
2022-05-05 14:00:00,486.20019497678646,1082.9252147266666,-1569.125409703453
2022-05-05 15:00:00,500.15809531104827,1080.2774758153544,-1580.4355711264027
2022-05-05 16:00:00,529.2370543407604,1098.8116481945394,-1628.0487025353
2022-05-05 17:00:00,557.1528550092839,1074.98199799273,-1632.1348530020139
2022-05-05 18:00:00,580.4160222330537,1077.6297369040421,-1658.045759137096
2022-05-05 19:00:00,596.7002392896925,1069.6865201701057,-1666.3867594597982
2022-05-05 20:00:00,589.7212891225616,1003.4930473873023,-1593.214336509864
2022-05-05 21:00:00,536.2160045078913,849.9241905311978,-1386.1401950390891
2022-05-05 22:00:00,461.77386939182827,757.253328635273,-1219.0271980271013
2022-05-05 23:00:00,344.2948749117914,751.9578508126488,-1096.25272572444
2022-05-06 00:00:00,199.31983086601355,524.6536393177603,-723.9734701837738
2022-05-06 01:00:00,219.16552831154738,542.318745018695,-761.4842733302424
2022-05-06 02:00:00,204.49696933006584,582.9484881308449,-787.4454574609108
2022-05-06 03:00:00,220.02838472222274,664.2079743551443,-884.2363590773671
2022-05-06 04:00:00,299.41117450435803,773.7316297009395,-1073.1428042052976
2022-05-06 05:00:00,446.95962072984855,960.9817501308471,-1407.9413708606958
2022-05-06 06:00:00,453.8624720152517,1028.1091517943992,-1481.9716238096507
2022-05-06 07:00:00,434.8796309803932,1040.4747257850534,-1475.3543567654465
2022-05-06 08:00:00,423.66249764161324,953.9157078504734,-1377.5782054920867
2022-05-06 09:00:00,398.6396617320271,886.7883061869215,-1285.4279679189485
2022-05-06 10:00:00,383.9711027505456,826.7269468037437,-1210.6980495542894
2022-05-06 11:00:00,372.75396941176564,782.5641825514068,-1155.3181519631726
2022-05-06 12:00:00,365.8511181263625,750.7669922897245,-1116.618110416087
2022-05-06 13:00:00,360.6739796623102,740.1679288691636,-1100.8419085314738
2022-05-06 14:00:00,360.6739796623102,726.0358443084158,-1086.7098239707261
2022-05-06 15:00:00,371.02825659041486,717.2032914579485,-1088.2315480483633
2022-05-06 16:00:00,392.59966685729944,726.0358443084158,-1118.6355111657153
2022-05-06 17:00:00,413.3082207135086,729.5688654486029,-1142.8770861621115
2022-05-06 18:00:00,430.56534892701626,727.8023548785094,-1158.3677038055257
2022-05-06 19:00:00,442.6453386764717,717.2032914579485,-1159.84863013442
2022-05-06 20:00:00,437.4682002124194,678.3400589158921,-1115.8082591283114
2022-05-06 21:00:00,397.7768053213518,577.6489564205644,-975.4257617419162
2022-05-06 22:00:00,342.5539950381272,514.0545758971996,-856.6085709353267
2022-05-06 23:00:00,255.4054975599135,494.6229596261714,-750.0284571860849
2022-05-07 00:00:00,197.00725097061718,490.5281910157862,-687.5354419864034
2022-05-07 01:00:00,216.62269154344918,490.5281910157862,-707.1508825592354
2022-05-07 02:00:00,202.12432242439945,554.6495231747125,-756.773845599112
2022-05-07 03:00:00,217.47553678574624,644.4193881972094,-861.8949249829557
2022-05-07 04:00:00,295.93729907707433,761.4408193872498,-1057.3781184643242
2022-05-07 05:00:00,441.77383550986883,912.1259499607266,-1353.8997854705954
2022-05-07 06:00:00,448.59659744824523,940.9805494322435,-1389.5771468804887
2022-05-07 07:00:00,429.8340021177102,916.9350498726461,-1346.7690519903563
2022-05-07 08:00:00,418.74701396784866,846.4015844978272,-1265.1485984656758
2022-05-07 09:00:00,394.01450194123436,783.8832856428741,-1177.8977875841083
2022-05-07 10:00:00,379.5161328221846,750.2195862594378,-1129.7357190816224
2022-05-07 11:00:00,368.42914467232305,706.9376870521625,-1075.3668317244856
2022-05-07 12:00:00,361.6063827339467,610.7556888137731,-972.3620715477198
2022-05-07 13:00:00,356.48931128016443,597.9314223819878,-954.4207336621522
2022-05-07 14:00:00,356.48931128016443,609.1526555097998,-965.6419667899643
2022-05-07 15:00:00,366.723454187729,625.1829885495315,-991.9064427372605
2022-05-07 16:00:00,388.0445852451551,644.4193881972094,-1032.4639734423645
2022-05-07 17:00:00,408.51287106028417,668.4648877568068,-1076.977758817091
2022-05-07 18:00:00,425.56977590622506,642.816354893236,-1068.3861307994612
2022-05-07 19:00:00,437.5096092983836,654.0375880210482,-1091.547197319432
2022-05-07 20:00:00,432.3925378446014,628.3890551574777,-1060.7815930020793
2022-05-07 21:00:00,393.16165669893735,577.0919894303366,-970.253646129274
2022-05-07 22:00:00,338.57956119192653,488.92515771181303,-827.5047189037396
2022-05-07 23:00:00,252.4421917199251,482.5130244959204,-734.9552162158454
2022-05-08 00:00:00,233.98359685185494,762.2284686271603,-996.2120654790152
2022-05-08 01:00:00,257.28066493667166,695.6847134295512,-952.9653783662228
2022-05-08 02:00:00,240.06109287398104,804.5744946620025,-1044.6355875359836
2022-05-08 03:00:00,258.29358094035933,973.9585988013715,-1232.2521797417307
2022-05-08 04:00:00,351.48185327962625,1191.7381612662746,-1543.2200145459008
2022-05-08 05:00:00,524.6904899102202,1012.2716699757526,-1536.9621598859728
2022-05-08 06:00:00,532.7938179397217,1002.1892828245997,-1534.9831007643215
2022-05-08 07:00:00,510.50966585859265,937.662005057221,-1448.1716709158136
2022-05-08 08:00:00,497.3417578106527,907.4148436037622,-1404.756601414415
2022-05-08 09:00:00,467.9671937037099,846.9205206968448,-1314.8877144005546
2022-05-08 10:00:00,450.74762164101924,826.755746394539,-1277.5033680355582
2022-05-08 11:00:00,437.5797135930794,782.3932429294662,-1219.9729565225457
2022-05-08 12:00:00,429.47638556357794,744.0801717550852,-1173.5565573186632
2022-05-08 13:00:00,423.3988895414518,770.2943783480825,-1193.6932678895344
2022-05-08 14:00:00,423.3988895414518,740.047216894624,-1163.4461064360758
2022-05-08 15:00:00,435.553881585704,794.4921075108496,-1230.0459890965535
2022-05-08 16:00:00,460.8767816778961,836.8381335456919,-1297.714915223588
2022-05-08 17:00:00,485.1867657664005,842.8875658363835,-1328.074331602784
2022-05-08 18:00:00,505.4450858401542,844.9040432666142,-1350.3491291067685
2022-05-08 19:00:00,519.6259098917818,883.2171144409953,-1402.843024332777
2022-05-08 20:00:00,513.5484138696556,844.9040432666142,-1358.45245713627
2022-05-08 21:00:00,466.9542777000222,794.4921075108496,-1261.4463852108718
2022-05-08 22:00:00,402.12765346401045,677.5364165574758,-1079.6640700214862
2022-05-08 23:00:00,299.82313709155443,647.289255104017,-947.1123921955714
2022-05-09 00:00:00,234.72313080159898,685.5427239317514,-920.2658547333504
2022-05-09 01:00:00,258.0938321368231,709.947157469775,-968.040989606598
2022-05-09 02:00:00,240.8198354977444,778.7232883496595,-1019.5431238474039
2022-05-09 03:00:00,259.1099495861807,894.0897014384979,-1153.1996510246786
2022-05-09 04:00:00,352.5927549270773,1031.6419631982667,-1384.234718125344
2022-05-09 05:00:00,526.348838767222,1191.380073628966,-1717.7289123961882
2022-05-09 06:00:00,534.4777783620825,1262.3747893759435,-1796.852567738026
